,pol_filtered,pol
3721,3754.281,4045.857
3722,3717.172,4790.673
3723,8633.611,2632.379
3724,2695.284,3038.236
3725,11525.45,12585.58
3726,6134.852,8828.611
3727,2481.559,6273.361
3728,6728.454,2703.925
3729,9167.583,4299.892
3730,4537.995,5386.561
3731,12585.58,5949.776
3732,4248.901,4838.59
3733,5370.514,2487.474
3734,3992.905,4199.091
3735,1905.165,5366.459
3736,4394.212,3447.042
3737,4956.115,3664.93
3738,3017.93,2764.275
3739,3616.904,3189.347
3740,2434.336,7523.392
3741,7031.239,3674.811
3742,12411.27,3926.687
3743,3122.556,3059.805
3744,3594.566,3194.118
3745,4437.366,3717.663
3746,5291.396,8152.402
3747,5033.828,5845.306
3748,2411.567,13061.84
3749,13799.6,3388.367
3750,2511.602,5284.089
3751,5340.878,4369.339
3752,2882.986,8947.669
3753,1546.642,8931.961
3754,5096.996,3971.742
3755,3468.704,6954.013
3756,14575.55,4721.384
3757,3690.582,4858.111
3758,2863.793,4678.984
3759,3562.23,3894.607
3760,8114.479,8300.246
3761,5377.068,2846.618
3762,2634.118,3928.899
3763,3349.279,4709.943
3764,2433.431,2722.664
3765,3610.752,8828.611
3766,12585.58,4801.273
3767,4397.462,8828.611
3768,3425.725,3099.666
3769,2404.257,7938.058
3770,5285.842,8197.658
3771,2989.424,25599.49
3772,7664.642,10971.71
3773,9517.528,2428.189
3774,5031.912,7471.569
3775,2000.446,4385.442
3776,6111.166,5975.563
3777,4257.215,8413.544
3778,3927.067,8885.554
3779,3907.5,3416.264
3780,6105.451,4861.989
3781,4744.761,1866.361
3782,2701.447,5262.812
3783,1925.256,4614.0
3784,6761.043,5338.155
3785,12474.41,9145.752
3786,2033.996,2749.028
3787,3166.082,5387.46
3788,4847.262,3649.039
3789,6147.794,9310.207
3790,4696.807,10328.65
3791,2394.835,5074.006
3792,3357.923,3338.96
3793,4001.033,9612.764
3794,4922.81,3854.773
3795,10557.04,4686.743
3796,16358.11,5719.184
3797,3502.056,6037.523
3798,2649.721,11596.53
3799,6456.459,2621.889
3800,2377.244,6344.397
3801,2491.556,2915.698
3802,65423.58,3627.769
3803,3739.21,12375.1
3804,5848.993,3764.717
3805,2276.492,5424.9
3806,5032.596,6065.013
3807,4764.037,5357.232
3808,6164.221,2919.144
3809,2572.107,4691.097
3810,3997.305,12585.58
3811,7786.442,6725.214
3812,10457.79,2467.363
3813,4360.377,6473.418
3814,5231.801,3137.195
3815,3758.298,3779.291
3816,3346.509,3440.41
3817,4458.792,6066.814
3818,7942.203,2653.847
3819,4213.889,5743.982
3820,4048.965,4464.725
3821,5636.227,5342.967
3822,4830.99,2127.463
3823,11699.35,6989.66
3824,2777.387,8352.412
3825,4321.087,5298.712
3826,2639.27,4138.79
3827,2851.828,5766.684
3828,7289.851,12585.58
3829,2869.183,4985.553
3830,7810.568,41087.5
3831,1870.759,4092.544
3832,2865.968,3207.208
3833,3191.901,2408.73
3834,3206.684,4864.051
3835,5867.092,2973.392
3836,7209.31,8667.283
3837,5335.192,3292.304
3838,2866.001,7279.07
3839,2875.159,4193.653
3840,953.6143,6374.508
3841,11078.97,4663.032
3842,6311.878,8675.733
3843,6487.441,5450.186
3844,11540.16,5702.045
3845,3969.765,14292.7
3846,2621.711,4581.682
3847,18584.49,6443.307
3848,6130.768,5834.167
3849,1697.177,3898.131
3850,1954.38,3301.133
3851,5008.907,5037.574
3852,4919.684,1855.26
3853,3069.239,4046.524
3854,4331.815,5502.11
3855,3548.21,7582.016
3856,9879.913,6476.618
3857,6695.372,1680.314
3858,4604.883,5908.064
3859,7205.971,3380.779
3860,2614.265,2814.18
3861,5011.22,2322.565
3862,4033.925,4444.424
3863,7619.967,5210.002
3864,8240.119,6096.892
3865,45512.33,4152.335
3866,6353.212,1457.784
3867,2726.954,2685.144
3868,4718.676,5373.201
3869,2389.857,20865.02
3870,4618.615,3023.844
3871,1891.808,7209.694
3872,3063.553,3968.311
3873,2868.542,4630.393
3874,2287.246,3826.505
3875,4358.984,2738.764
3876,3463.299,12585.58
3877,2089.319,3815.81
3878,2037.248,2645.576
3879,5317.8,9697.759
3880,7456.928,5497.224
3881,2912.284,11364.01
3882,1221.295,13655.96
3883,3338.309,9513.614
3884,3117.36,5884.392
3885,3212.493,4526.579
3886,5154.165,986.8182
3887,9019.05,3324.859
3888,7598.587,4834.223
3889,4256.782,3609.582
3890,93654.4,4906.632
3891,5435.774,6269.033
3892,1392.312,3728.402
3893,7665.203,2176.582
3894,2903.156,2648.777
3895,3958.607,3847.432
3896,2324.348,4725.495
3897,5675.909,4767.148
3898,4678.265,2700.283
3899,3432.475,3214.559
3900,2745.635,5449.282
3901,2555.845,2579.074
3902,11719.23,3068.93
3903,2761.19,8962.689
3904,4398.655,2194.469
3905,6372.5,3963.981
3906,2719.72,2381.183
3907,8312.457,1317.904
3908,4138.312,9337.703
3909,2706.092,5559.048
3910,4511.484,3862.083
3911,5492.074,3907.484
3912,2276.353,4923.417
3913,3826.721,3261.228
3914,4837.304,2119.274
3915,2120.285,8795.176
3916,8413.276,7284.78
3917,4853.395,4661.927
3918,2611.957,3903.925
3919,3789.182,3799.447
3920,5476.786,3234.198
3921,4915.906,4617.004
3922,3609.746,6332.661
3923,6911.955,12585.58
3924,5811.982,3803.9
3925,3370.527,2977.999
3926,4853.059,6414.269
3927,5825.549,6974.806
3928,1750.739,6035.718
3929,3131.988,4788.478
3930,2387.067,10560.1
3931,2808.919,2375.855
3932,2208.221,3340.552
3933,3358.384,4751.873
3934,4526.536,6694.658
3935,2505.1,4740.721
3936,2875.142,2262.053
3937,4492.09,5224.047
3938,3455.057,3262.488
3939,5816.656,4549.901
3940,1186.553,3271.725
3941,3137.041,3114.969
3942,6434.826,2758.959
3943,4508.126,7762.562
3944,5039.897,10010.04
3945,16467.95,4069.58
3946,3685.925,3463.097
3947,4829.126,4352.0
3948,3826.115,14143.96
3949,1997.105,4954.579
3950,3420.27,3232.311
3951,7249.124,7314.466
3952,5702.969,3406.865
3953,3653.073,4114.057
3954,3119.063,4257.562
3955,3372.442,2981.288
3956,14318.88,5389.258
3957,2538.256,3980.777
3958,7055.901,5820.778
3959,50272.18,6521.342
3960,3132.599,18374.22
3961,5089.079,10796.9
3962,9746.052,3323.793
3963,4351.423,7320.063
3964,2918.846,8577.308
3965,3254.727,4229.598
3966,3647.486,3992.76
3967,4212.684,5422.112
3968,4254.127,2876.753
3969,4254.634,4287.998
3970,5718.415,16746.29
3971,3058.015,4119.568
3972,3346.07,7187.095
3973,7742.944,4096.129
3974,5839.198,1429.776
3975,5360.167,2196.358
3976,2899.805,12585.58
3977,2486.218,6862.02
3978,4397.991,3196.176
3979,2893.224,3639.934
3980,3422.058,29475.79
3981,3467.327,3573.846
3982,4174.702,3002.457
3983,3772.294,3543.012
3984,3836.417,5015.302
3985,5336.065,4152.351
3986,6914.575,2084.654
3987,4451.734,6031.549
3988,5612.078,8069.146
3989,2481.753,7307.644
3990,8843.758,3271.075
3991,5479.145,2625.88
3992,4507.187,4510.922
3993,4733.687,3230.32
3994,3220.654,1922.16
3995,7274.406,1984.411
3996,4175.751,8644.982
3997,5224.751,4219.771
3998,8173.738,5158.893
3999,9332.726,2711.541
4000,1674.405,4270.769
4001,2776.53,12585.58
4002,3050.283,3028.878
4003,2264.328,5638.002
4004,5331.724,6327.404
4005,6859.795,1867.844
4006,4372.996,4351.882
4007,2832.049,4135.911
4008,4183.189,2533.216
4009,4339.939,5946.214
4010,2192.293,5720.866
4011,5997.295,8296.015
4012,1495.215,4956.619
4013,2629.924,1947.805
4014,6197.298,5134.871
4015,2800.104,6038.65
4016,9149.335,6459.97
4017,5415.613,13843.37
4018,8103.444,1777.987
4019,6655.729,4176.72
4020,2849.878,3840.426
4021,5098.547,8018.984
4022,9562.55,8925.002
4023,11101.87,3529.449
4024,7902.459,12585.58
4025,7338.112,3212.786
4026,3272.108,3422.241
4027,2899.384,3387.374
4028,9507.474,5589.019
4029,7054.598,2439.878
4030,6717.066,4754.562
4031,15831.0,12585.58
4032,2870.98,3370.978
4033,12585.58,4519.789
4034,3351.541,4919.306
4035,4584.455,4179.736
4036,4501.946,3758.133
4037,4864.209,4616.84
4038,4402.581,6868.489
4039,6382.484,1957.518
4040,3563.294,3669.346
4041,3601.179,2113.928
4042,2102.962,2873.433
4043,2313.298,9556.582
4044,4554.617,4166.684
4045,3094.446,4583.716
4046,11999.15,8455.425
4047,3069.228,6460.335
4048,6002.643,8828.611
4049,1566.23,4831.033
4050,18920.27,14624.4
4051,3221.408,3837.409
4052,5355.719,7129.815
4053,5605.155,3929.033
4054,3707.291,11725.64
4055,2016.283,4132.002
4056,4989.696,4350.829
4057,4362.514,12585.58
4058,6610.052,3356.515
4059,4575.983,3161.829
4060,5268.935,5966.917
4061,15111.15,4780.445
4062,3642.689,11570.28
4063,4733.914,10386.59
4064,2704.498,2667.704
4065,5469.211,11901.49
4066,3761.371,4320.342
4067,6307.821,20952.07
4068,7326.629,4518.413
4069,3636.981,5422.796
4070,3882.294,12585.58
4071,4707.35,4598.941
4072,7213.804,10272.29
4073,9980.314,6298.245
4074,5890.875,6977.504
4075,9510.85,4115.183
4076,4098.694,4146.068
4077,2197.019,12585.58
4078,2560.544,3704.902
4079,3022.616,2096.334
4080,7805.634,2894.289
4081,12585.58,4131.578
4082,4559.807,18674.48
4083,11629.26,6592.268
4084,4103.901,4371.285
4085,1765.513,3875.09
4086,13226.52,10224.8
4087,10583.25,5137.069
4088,1997.061,4028.545
4089,1766.375,7238.431
4090,2998.026,2559.168
4091,4458.354,5620.623
4092,4422.623,4012.012
4093,1882.326,7064.044
4094,3469.211,5515.408
4095,9610.16,2328.743
4096,4171.987,4901.991
4097,2248.066,4064.637
4098,6131.175,4103.69
4099,4094.738,3957.281
4100,7283.01,3755.954
4101,4692.298,15838.77
4102,8615.051,5001.336
4103,3920.768,4426.595
4104,2850.417,1946.503
4105,4085.261,12585.58
4106,11663.31,2918.664
4107,3292.652,5341.818
4108,3581.899,3053.496
4109,7540.468,12585.58
4110,5576.615,4222.985
4111,3059.24,10056.74
4112,12585.58,12585.58
4113,2865.481,4891.642
4114,4617.911,5137.751
4115,3964.841,3952.969
4116,4135.954,9366.611
4117,6538.501,3509.37
4118,3237.277,2556.957
4119,2518.456,8750.596
4120,4176.513,3058.489
4121,8965.248,3206.979
4122,6358.647,5790.806
4123,3448.966,2754.873
4124,4043.41,1579.582
4125,3442.5,5227.672
4126,2125.434,6025.871
4127,4216.756,5886.998
4128,3161.257,6238.396
4129,2775.743,5587.575
4130,2531.707,19426.65
4131,3367.24,3374.999
4132,2296.44,3318.134
4133,5134.08,5919.78
4134,1873.124,5045.746
4135,2370.123,6158.765
4136,3236.676,3347.598
4137,3134.998,4416.077
4138,5103.651,3241.938
4139,3213.431,6970.043
4140,2646.052,4848.751
4141,2328.365,4943.773
4142,8870.682,2560.605
4143,5089.364,3847.768
4144,3876.854,4485.096
4145,3726.516,3036.621
4146,4880.59,1818.205
4147,5111.251,4598.566
4148,11156.91,18674.48
4149,5670.324,5448.165
4150,6361.369,4134.318
4151,3781.121,5707.69
4152,3285.184,6036.652
4153,38988.12,3774.974
4154,11273.56,8764.881
4155,3557.143,18802.65
4156,3680.295,10038.36
4157,6058.639,9572.324
4158,6050.853,3450.714
4159,5635.219,4733.604
4160,2936.453,18374.22
4161,3399.365,3055.784
4162,3740.689,11598.58
4163,3341.533,3431.337
4164,2019.284,10646.83
4165,4217.12,3495.987
4166,3629.865,3647.071
4167,3150.733,2542.289
4168,2279.245,6819.409
4169,3783.119,5925.019
4170,5374.635,5353.414
4171,3538.953,9799.267
4172,3115.9,6087.306
4173,3206.382,5493.418
4174,1428.7,4102.406
4175,10658.33,2525.333
4176,2311.449,3100.128
4177,7799.742,6317.324
4178,5671.805,4926.513
4179,2088.546,2742.652
4180,2752.407,3693.751
4181,9544.531,8929.706
4182,2511.669,2337.341
4183,5649.247,5006.962
4184,2289.079,5256.782
4185,5569.549,3003.34
4186,6826.624,5695.196
4187,6226.325,7421.028
4188,4707.191,8828.611
4189,3718.565,10579.17
4190,5457.717,1761.206
4191,5550.155,5196.951
4192,6624.471,4325.778
4193,12585.58,5775.412
4194,3253.98,6903.715
4195,2397.196,4852.118
4196,6623.819,7724.947
4197,5041.709,5143.579
4198,4932.696,6774.013
4199,2548.832,4492.467
4200,4892.515,11667.58
4201,5876.763,3038.773
4202,5912.198,2347.914
4203,6970.592,4916.738
4204,2856.014,7303.716
4205,9242.249,3353.871
4206,2935.038,6124.337
4207,10354.54,12585.58
4208,5469.49,4686.327
4209,4534.084,3435.86
4210,2452.037,2078.899
4211,4363.935,1734.769
4212,3669.102,3052.217
4213,5996.451,5867.182
4214,2639.075,4910.775
4215,12585.58,6303.469
4216,8267.319,2541.363
4217,7680.955,6285.755
4218,7653.012,8668.267
4219,2626.859,5305.588
4220,3843.951,4533.704
4221,3770.702,6059.185
4222,9611.742,4318.325
4223,8132.316,4842.372
4224,2849.169,8605.674
4225,2602.471,6166.395
4226,4726.385,6496.92
4227,1020.67,2842.615
4228,1323.781,5097.72
4229,8828.611,3824.594
4230,6450.712,3219.192
4231,3902.469,2507.037
4232,4683.755,5285.492
4233,3290.868,7182.077
4234,3193.275,6173.559
4235,3173.29,3098.97
4236,5220.373,6256.317
4237,4016.88,4450.197
4238,18210.83,3172.218
4239,5795.569,4728.16
4240,3450.8,3231.698
4241,8054.753,2405.494
4242,2881.176,3387.685
4243,3353.542,4064.276
4244,3195.977,2095.581
4245,6947.315,6147.603
4246,1840.32,8033.113
4247,4267.189,4553.76
4248,2499.098,3002.709
4249,4732.5,3021.392
4250,2238.884,5697.059
4251,5964.457,2839.087
4252,8442.925,4493.06
4253,6116.417,22472.08
4254,3212.982,3134.721
4255,9086.863,4852.002
4256,6307.833,4649.414
4257,2824.484,3730.385
4258,4265.493,8265.407
4259,4647.63,12585.58
4260,4479.959,11216.98
4261,1676.681,4604.541
4262,3787.507,4459.425
4263,2809.131,2146.121
4264,4658.414,4798.169
4265,3450.36,4088.225
4266,3881.817,5507.201
4267,5223.83,2701.098
4268,2536.903,6969.203
4269,5392.354,4310.433
4270,2755.809,3666.907
4271,4256.694,13702.18
4272,3858.342,3050.156
4273,5688.866,2208.872
4274,3840.163,7798.99
4275,2342.179,4943.292
4276,7615.696,4826.891
4277,6343.856,4428.067
4278,7958.484,3697.213
4279,4633.007,7728.819
4280,4526.28,2628.384
4281,4508.574,2836.563
4282,3957.011,3154.303
4283,3357.385,2225.981
4284,6785.042,3867.8
4285,4106.029,6214.774
4286,3259.285,11561.09
4287,4002.503,8288.068
4288,6823.587,3936.786
4289,9205.542,6395.914
4290,8788.375,2798.18
4291,2768.948,1732.313
4292,2608.287,5261.299
4293,5169.675,2171.101
4294,8260.518,5476.702
4295,8763.948,3593.325
4296,5761.879,7686.009
4297,3415.726,5812.023
4298,3240.793,12595.81
4299,4718.878,5688.479
4300,2541.699,4026.096
4301,3247.687,4969.718
4302,8341.89,2440.56
4303,20175.51,6326.955
4304,2578.191,2590.307
4305,4732.501,81468.53
4306,3001.835,7427.658
4307,2407.908,3232.584
4308,5219.847,4460.567
4309,6684.926,8828.611
4310,2417.846,5320.64
4311,10705.31,4595.114
4312,8410.422,4098.054
4313,3393.467,3104.249
4314,4879.526,2975.219
4315,8289.051,2091.583
4316,4976.413,4342.439
4317,7283.294,4080.167
4318,4297.271,6386.146
4319,2966.122,4264.502
4320,2802.014,3121.875
4321,4293.282,2247.8
4322,4617.111,5272.399
4323,4894.926,11774.18
4324,4664.583,3531.417
4325,5170.362,6546.333
4326,3342.594,6470.332
4327,4473.184,8984.441
4328,3230.199,7850.058
4329,5177.05,3832.665
4330,4148.087,2914.32
4331,2292.952,6693.078
4332,10455.66,6834.753
4333,2848.809,36870.03
4334,4083.063,13571.93
4335,2176.444,12585.58
4336,4632.399,5604.418
4337,4861.35,18374.22
4338,3429.193,4202.144
4339,2347.742,7313.311
4340,1840.012,3275.651
4341,5740.319,12585.58
4342,6378.441,3438.695
4343,6272.723,4360.016
4344,5660.693,5243.62
4345,3449.771,5192.934
4346,6157.614,11280.97
4347,2633.275,3575.081
4348,7241.273,3374.14
4349,3120.272,6529.175
4350,2014.215,4392.759
4351,1403.732,3456.797
4352,3252.722,5899.365
4353,3330.138,2765.368
4354,1736.026,2182.077
4355,3033.201,4214.897
4356,3559.514,2620.704
4357,5136.533,9075.528
4358,4097.469,4569.72
4359,3695.662,7042.649
4360,1848.856,5240.985
4361,3068.05,4771.834
4362,4574.879,8666.095
4363,2658.472,4502.835
4364,6017.877,10183.78
4365,4200.347,15925.65
4366,3170.789,3192.765
4367,3269.357,12067.09
4368,3102.575,5246.65
4369,2933.596,1999.012
4370,5916.68,18802.65
4371,2253.687,3881.301
4372,8730.939,8828.611
4373,3977.21,6911.192
4374,4765.692,3204.32
4375,3020.877,5242.572
4376,2742.687,4486.814
4377,2923.001,8162.904
4378,3543.388,2772.491
4379,5439.703,2595.598
4380,5137.061,2523.731
4381,5037.79,6506.722
4382,4987.081,3098.575
4383,3417.942,5645.369
4384,9564.384,4905.302
4385,2523.311,2296.217
4386,5140.906,5254.19
4387,9848.932,3740.875
4388,6075.109,10396.42
4389,6719.34,2533.413
4390,4646.546,2538.829
4391,3696.366,4971.151
4392,8302.099,1847.048
4393,3991.591,19441.0
4394,2847.232,3395.985
4395,2260.357,5389.473
4396,8356.391,2898.262
4397,4472.843,3960.406
4398,5687.943,3202.874
4399,4306.328,3058.067
4400,3880.142,4928.999
4401,1919.348,2756.524
4402,2597.391,5635.895
4403,7935.939,4159.784
4404,7959.284,6226.5
4405,2715.62,5985.075
4406,7174.275,14818.14
4407,3408.818,5029.85
4408,2614.433,8133.556
4409,7896.583,3714.446
4410,3519.304,8594.5
4411,4982.436,4634.32
4412,1980.493,7173.308
4413,5977.738,4481.875
4414,2951.498,10772.79
4415,2661.567,5310.184
4416,3244.176,4099.861
4417,11431.03,2078.331
4418,12585.58,4772.577
4419,4705.468,2418.87
4420,7965.088,3939.773
4421,7929.483,2454.388
4422,5675.239,3210.946
4423,2381.894,3924.849
4424,4830.83,2394.831
4425,3575.181,4245.646
4426,5567.418,12585.58
4427,2825.628,3034.193
4428,7240.067,3431.425
4429,3685.561,11664.19
4430,2722.376,4989.248
4431,3172.736,12585.58
4432,2588.954,5555.666
4433,5839.305,3438.412
4434,2403.129,3734.902
4435,19018.38,4389.794
4436,2759.155,2257.481
4437,10416.09,5088.588
4438,1428.997,4443.11
4439,2778.29,10391.21
4440,7312.283,9259.779
4441,2714.107,7465.139
4442,8882.864,2905.182
4443,1980.598,4478.638
4444,3885.71,3838.821
4445,4168.902,8191.76
4446,3714.604,5142.865
4447,3801.534,5399.532
4448,3071.189,3843.915
4449,3099.201,2657.812
4450,3360.522,3265.354
4451,7696.342,9787.613
4452,2649.389,2524.926
4453,1910.326,7498.772
4454,4548.612,6065.071
4455,5496.776,5129.899
4456,3266.223,5055.693
4457,3131.857,2210.926
4458,8038.162,23752.6
4459,3613.499,2903.249
4460,4485.047,3936.215
4461,2580.589,3446.689
4462,5206.185,7824.357
4463,2851.053,4651.595
4464,9870.153,4419.958
4465,4310.449,3585.794
4466,6152.261,3426.981
4467,4738.332,4169.235
4468,4673.342,4791.258
4469,11887.55,6973.847
4470,4853.436,5949.398
4471,5762.383,3965.948
4472,6168.438,8457.62
4473,6337.054,8828.611
4474,3288.084,2955.83
4475,4019.534,2124.53
4476,4474.829,4867.208
4477,7768.23,2467.918
4478,1995.261,3097.319
4479,2216.387,15180.0
4480,3542.794,4541.862
4481,2362.384,5250.805
4482,122386.9,2736.467
4483,2455.454,3192.445
4484,4702.995,5242.079
4485,4145.632,9202.846
4486,2638.132,7339.636
4487,12559.55,3281.108
4488,5480.239,4751.381
4489,1759.577,2570.879
4490,4660.336,20981.57
4491,2583.912,6366.523
4492,1983.553,1429.439
4493,3699.781,8828.611
4494,5849.738,6340.818
4495,3294.039,5147.136
4496,12800.14,3204.87
4497,3586.701,2601.744
4498,3624.523,3157.006
4499,12280.7,3857.718
4500,1859.026,2387.841
4501,7143.58,8828.611
4502,26869.33,2518.428
4503,3967.972,12585.58
4504,3510.666,2402.013
4505,3916.9,4180.899
4506,5086.588,9007.197
4507,6036.405,9852.732
4508,3304.471,7247.38
4509,2819.04,3258.509
4510,8569.444,2992.916
4511,2717.249,9989.532
4512,12585.58,5033.695
4513,1752.066,12585.58
4514,10462.1,5906.507
4515,3099.568,3400.97
4516,12585.58,8357.457
4517,10430.88,2972.742
4518,3698.069,4815.747
4519,2996.201,3524.339
4520,5676.292,3588.869
4521,5056.922,3772.236
4522,2244.252,3405.978
4523,2295.834,6149.908
4524,2213.209,2697.397
4525,15670.15,2645.374
4526,4093.1,6170.831
4527,4797.823,4240.819
4528,4005.704,5915.342
4529,6898.968,4624.022
4530,12585.58,5461.571
4531,8828.611,9096.977
4532,3382.83,12585.58
4533,3163.287,5568.014
4534,4336.229,4051.869
4535,3932.292,8828.611
4536,1881.12,6753.955
4537,4842.973,3025.544
4538,3653.896,4863.177
4539,18817.01,2513.491
4540,10031.71,4421.843
4541,4043.41,3990.978
4542,6797.006,6069.092
4543,4173.474,3982.511
4544,3159.776,6444.432
4545,1737.661,3448.036
4546,7862.477,3282.039
4547,5433.12,12585.58
4548,4296.74,3416.882
4549,5443.599,3380.09
4550,5484.245,4422.484
4551,8328.759,6887.002
4552,7088.692,3125.694
4553,12585.58,14619.94
4554,4511.644,4850.134
4555,2479.423,10296.37
4556,5460.212,3970.885
4557,6103.556,4664.84
4558,2529.567,2780.841
4559,7502.407,2816.465
4560,4949.491,1767.035
4561,5599.964,6459.253
4562,5778.352,3871.382
4563,6168.47,4453.084
4564,6423.287,11193.19
4565,9729.491,2744.446
4566,2195.844,7135.911
4567,5980.47,4271.621
4568,9030.531,4750.452
4569,3108.875,8502.967
4570,3019.297,6481.152
4571,3800.3,4409.672
4572,5662.897,3683.478
4573,10741.7,8853.653
4574,4941.829,2860.579
4575,2557.487,7773.72
4576,9342.435,4322.784
4577,2208.834,3891.261
4578,14457.15,5916.842
4579,12585.58,1685.099
4580,2695.581,8276.449
4581,5212.261,3274.226
4582,6723.359,20549.56
4583,3666.343,5079.204
4584,3572.358,13123.14
4585,3413.676,2043.671
4586,5059.19,3166.476
4587,9857.684,6272.62
4588,3722.704,4430.442
4589,4208.16,12585.58
4590,3568.126,3745.002
4591,2270.818,2013.454
4592,8171.34,3208.309
4593,10683.12,3839.232
4594,10115.99,6089.329
4595,4369.623,5155.554
4596,2406.139,5625.095
4597,3704.291,6074.015
4598,6404.042,3050.322
4599,5694.838,6047.985
4600,5054.421,4988.976
4601,4109.039,4502.882
4602,5668.465,3930.748
4603,2860.631,4534.187
4604,2460.67,4415.892
4605,3212.794,2836.836
4606,2934.785,9408.401
4607,3108.943,2943.73
4608,3587.699,17580.9
4609,2374.952,4910.471
4610,1355.852,5064.498
4611,3240.849,3822.782
4612,4245.138,4857.292
4613,2822.41,3715.515
4614,11665.99,3710.324
4615,4207.749,2594.113
4616,2278.031,4428.291
4617,19008.13,2590.573
4618,3364.657,3127.67
4619,1427.165,4298.923
